num_pods,num_clients,session_duration_s,cpu_m,mem_Mi,net_rx_KBps,net_tx_KBps,avg_latency_s,z1_bit,z2_bit,z3_bit,n_sw_z1,n_sw_z2,n_sw_z3,total_stall,start_time,q_res_z1,q_res_z2,q_res_z3,q_sw_z1,q_sw_z2,q_sw_z3,q_stall,QoE
2,13,30,84,48,60,2391,0,25251014.064610235,2851493134.276639,15875601170.319157,1.0,1.0,1.0,24.42796346153846,6.223076923076922e-05,5.0,4.607027472527474,4.607027472527474,0.11800976800976802,0.11800976800976802,0.11800976800976802,0.8142654487179487,1.2624894519536023
2,13,40,72,48,58,2748,0,10325426.941215076,2809222564.0763736,20207474898.377914,1.0,1.0,1.0,31.94113846153846,6.123076923076923e-05,5.0,4.695973334357951,4.695973334357951,0.09129929899160667,0.09129929899160667,0.09129929899160667,0.7985284615384617,1.3835570243927018
2,13,50,87,48,65,2972,0,30090066.27071407,3882442902.382594,25644495516.427444,1.0,1.0,1.0,38.81687607692308,5.853846153846154e-05,5.0,4.755381360155681,4.755381360155681,0.07345905100429986,0.07345905100429986,0.07345905100429986,0.7763375215384615,1.5146522990424052
2,13,60,89,48,59,2749,0,25543558.64443485,4406416413.506109,27661233842.03949,1.0,1.0,1.0,47.21919,0.00014553846153846154,5.0,4.785152834008096,4.785152834008096,0.06451866846603689,0.06451866846603689,0.06451866846603689,0.7869864999999999,1.486359416351777
2,13,70,91,48,63,2718,0,37591196.49915685,5954290173.283135,37535539590.43792,1.0,1.0,1.0,53.73334676923078,6.053846153846153e-05,5.0,4.828302716633211,4.828302716633211,0.0515607457557922,0.0515607457557922,0.0515607457557922,0.7676192395604395,1.5959070237396658
2,13,80,91,48,58,2316,0,41395090.780392535,5541034042.462749,36914425662.9642,1.0,1.0,1.0,61.814709846153846,6.438461538461539e-05,5.0,4.840784248741343,4.840784248741343,0.04781253791551273,0.04781253791551273,0.04781253791551273,0.7726838730769232,1.581605228629967
2,13,90,80,48,53,2426,0,45119753.60392862,6986296776.09573,44508508105.82589,1.0,1.0,1.0,70.59138692307693,6.76923076923077e-05,5.0,4.852599249844359,4.852599249844359,0.04426448953622867,0.04426448953622867,0.04426448953622867,0.7843487435897435,1.5385246110581043
2,14,30,70,48,29,944,0,19779324.1294165,2230855728.9025407,13372127242.028017,1.0,1.0,1.0,25.30546307142857,6.835714285714287e-05,5.0,4.609895408163267,4.609895408163267,0.1171485260770975,0.1171485260770975,0.1171485260770975,0.8435154357142858,1.138409787086168
2,14,40,81,48,48,2066,0,28219183.8664105,2620062767.978549,18317908107.179073,1.0,1.0,1.0,34.39008128571429,6.307142857142857e-05,5.0,4.673487012987013,4.673487012987015,0.09805194805194806,0.09805194805194806,0.09805194805194806,0.8597520321428572,1.1067892104870134
2,14,50,82,48,59,3406,0,27846498.502982713,4363045223.860283,21740207799.15373,1.0,1.0,1.0,40.95267957142857,0.0002077142857142857,5.0,4.723193056943056,4.723193056943056,0.08312520812520814,0.08312520812520814,0.08312520812520814,0.8190535914285713,1.3110090943862809
2,14,60,89,48,56,2657,0,30847082.583882995,3755942562.404061,23845802516.074238,1.0,1.0,1.0,48.041148857142844,5.6428571428571415e-05,5.0,4.771832123233908,4.771832123233908,0.06851888191173905,0.06851888191173905,0.06851888191173905,0.8006858142857143,1.4198391107727202
2,14,70,89,48,62,2906,0,50867712.6863435,5311279382.01257,29983302423.485905,1.0,1.0,1.0,55.21055207142857,0.0003024999999999999,5.0,4.814054754317995,4.814054754317995,0.05583941311771918,0.05583941311771918,0.05583941311771918,0.7887221724489795,1.4955709216470672
2,14,80,91,48,54,2218,0,29133903.629092008,5513003143.321396,32081542077.15617,1.0,1.0,1.0,64.0670655,0.0001485,5.0,4.8318965491386905,4.8318965491386905,0.0504815167751681,0.0504815167751681,0.0504815167751681,0.8008383187500001,1.4548441273414388
2,14,90,86,48,66,2595,0,69797554.32456042,9754748602.260433,49366236120.39769,1.0,1.0,1.0,67.58079435714286,7.05e-05,5.0,4.865720199208006,4.865720199208006,0.0403242645021004,0.0403242645021004,0.0403242645021004,0.7508977150793651,1.6902284704190313
2,15,30,78,48,44,1614,0,10325669.868653666,2204017577.5398,14977519558.010342,1.0,1.0,1.0,25.588911999999997,0.0001832,5.0,4.589380086580088,4.589380086580088,0.1233092833092833,0.1233092833092833,0.1233092833092833,0.8529637333333334,1.0849729293314094
2,15,40,96,48,55,2533,0,14277191.441734932,2735274343.5920334,15720787914.511848,1.0,1.0,1.0,33.18825066666667,6.073333333333333e-05,5.0,4.653505411255412,4.653505411255412,0.10405242905242904,0.10405242905242904,0.10405242905242904,0.8297062666666668,1.2240010943241946
2,15,50,92,48,63,2940,0,13115462.817396734,2819507011.314066,20938034572.56413,1.0,1.0,1.0,40.746795,8.34e-05,5.0,4.7238010989011,4.7238010989011,0.08294261294261293,0.08294261294261293,0.08294261294261293,0.8149359,1.3296147267277176
2,15,60,93,48,66,3353,0,17889724.9763176,4608497152.365191,25316710834.887436,1.0,1.0,1.0,48.76143633333333,6.586666666666666e-05,5.0,4.7581213016086075,4.7581213016086075,0.07263624576318074,0.07263624576318074,0.07263624576318074,0.8126906055555557,1.3599473141638463
2,15,70,87,48,54,2760,0,29471096.76862159,5096443852.528011,28558796434.353016,1.0,1.0,1.0,57.06680253333334,6.793333333333334e-05,5.0,4.799288689483891,4.799288689483891,0.06027366682165444,0.06027366682165444,0.06027366682165444,0.8152400361904762,1.3736886710711322
2,15,80,92,48,58,2379,0,25038678.825086262,4799638455.00993,29226013739.46507,1.0,1.0,1.0,65.22865013333333,0.0001182,5.0,4.8165287982657174,4.8165287982657174,0.05509645697726193,0.05509645697726193,0.05509645697726193,0.8153581266666667,1.3833139778357872
2,15,90,89,48,57,2662,0,36270652.092386134,5412454765.352125,32825025280.899204,1.0,1.0,1.0,73.23959020000002,0.00011393333333333333,5.0,4.832940236956026,4.832940236956026,0.05016809701020228,0.05016809701020228,0.05016809701020228,0.8137732244444444,1.3999991956321611
3,1,30,21,36,14,660,0,584567937.746599,30105811403.86324,181437563937.74957,1.0,1.0,1.0,0.0,5.6e-05,5.0,4.926,4.925999999999999,0.022222222222222223,0.022222222222222223,0.022222222222222223,0.0,4.955336977777777
3,1,40,22,37,15,759,0,518510064.440623,39769011445.805145,245977760757.58813,1.0,1.0,1.0,0.0,5.6e-05,5.0,4.943559322033899,4.943559322033898,0.01694915254237288,0.01694915254237288,0.01694915254237288,0.0,4.965877844067796
3,1,50,23,38,16,829,0,692849021.084654,48496524425.73491,319960743093.8176,1.0,1.0,1.0,0.0,5.7e-05,5.0,4.955,4.955,0.013513513513513514,0.013513513513513514,0.013513513513513514,0.0,4.9727413864864864
3,1,60,24,39,17,583,0,515248284.203672,39694373673.68673,290262276373.9848,1.0,1.0,1.0,0.0,5.9e-05,5.0,4.963406593406593,4.963406593406594,0.01098901098901099,0.01098901098901099,0.01098901098901099,0.0,4.977779267032967
3,1,70,26,39,17,841,0,1064404362.447412,70862741684.67018,450027091137.49493,1.0,1.0,1.0,0.0,5.6e-05,5.0,4.967352941176471,4.967352941176471,0.00980392156862745,0.00980392156862745,0.00980392156862745,0.0,4.980161160784314
3,1,80,23,40,17,613,0,912400452.1432561,63718269643.368126,420433298085.76874,1.0,1.0,1.0,0.0,5.9e-05,5.0,4.97225,4.97225,0.008333333333333333,0.008333333333333333,0.008333333333333333,0.0,4.983087966666666
3,1,90,24,41,16,647,0,1143446592.221395,73290354814.34534,458516382804.6175,1.0,1.0,1.0,0.0,5.6e-05,5.0,4.975149253731343,4.9751492537313435,0.007462686567164179,0.007462686567164179,0.007462686567164179,0.0,4.984841289552238
3,2,30,31,42,14,499,0,257658266.2663945,20594792395.724144,127805910264.0039,1.0,1.0,1.0,0.0,6.4e-05,5.0,4.9234381606765325,4.9234381606765325,0.02299154334038055,0.02299154334038055,0.02299154334038055,0.0,4.953764704862579
3,2,40,43,42,27,1049,0,457449182.921567,29781374730.49949,181906340837.56232,1.0,1.0,1.0,0.0,5.5e-05,5.0,4.93889393939394,4.938893939393939,0.01835016835016835,0.01835016835016835,0.01835016835016835,0.0,4.963081513468014
3,2,50,47,43,28,1129,0,486526418.69166946,37914504112.19324,255326608176.07236,1.0,1.0,1.0,0.0,5.75e-05,5.0,4.952083850931677,4.952083850931677,0.014389233954451346,0.014389233954451346,0.014389233954451346,0.0,4.970988671325051
3,2,60,46,43,31,1242,0,691679025.4142635,46886214810.81213,299131958943.8301,1.0,1.0,1.0,0.0,5.9e-05,5.0,4.959127259036144,4.959127259036144,0.01227409638554217,0.01227409638554217,0.01227409638554217,0.0,4.975210381325301
3,2,70,41,43,31,1026,0,680005176.0410295,51018570706.23914,309289621061.68335,1.0,1.0,1.0,0.0,5.6500000000000005e-05,5.0,4.966020408163265,4.966020408163265,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.0,4.979359090816326
3,2,80,46,43,31,1327,0,766414345.855892,64045425189.205574,414111263453.68933,1.0,1.0,1.0,0.0,5.6e-05,5.0,4.969302888700085,4.969302888700085,0.009218351741716226,0.009218351741716226,0.009218351741716226,0.0,4.981331714868309
3,2,90,48,44,31,1130,0,847687598.175947,66050985063.48447,450691074491.7236,1.0,1.0,1.0,0.0,5.9e-05,5.0,4.973035995279307,4.973035995279308,0.008097298714922634,0.008097298714922634,0.008097298714922634,0.0,4.983559799868869
3,3,30,63,44,42,1704,0,283848310.4321513,21608426671.14647,130677838763.80806,1.0,1.0,1.0,0.0,5.966666666666667e-05,5.0,4.915326923076923,4.915326923076923,0.02542735042735043,0.02542735042735043,0.02542735042735043,0.0,4.94891415982906
3,3,40,52,44,39,1418,0,265294820.71471632,25198876721.129864,154356130430.4761,1.0,1.0,1.0,0.0,5.766666666666667e-05,5.0,4.932475,4.932474999999999,0.02027777777777778,0.02027777777777778,0.02027777777777778,0.0,4.9592167555555555
3,3,50,55,44,41,1621,0,440564154.4463441,37901942047.26873,223644516982.25674,1.0,1.0,1.0,0.04604066666666667,5.666666666666667e-05,5.0,4.945684231069477,4.945684231069476,0.016311041720877786,0.016311041720877786,0.016311041720877786,0.0009208133333333332,4.963191063599965
3,3,60,62,44,41,1715,0,574344138.8639663,44028255522.359474,286124500526.3746,1.0,1.0,1.0,0.0,5.7e-05,5.0,4.954983777937996,4.954983777937996,0.013518385003604902,0.013518385003604902,0.013518385003604902,0.0,4.972731648377795
3,3,70,61,44,40,1499,0,487020113.9472367,42902926840.58899,268837535297.06506,1.0,1.0,1.0,0.099453,5.7333333333333336e-05,5.0,4.959549308344489,4.959549308344489,0.012147354851504784,0.012147354851504784,0.012147354851504784,0.0014207571428571427,4.969361648604223
3,3,80,63,44,43,1608,0,555636392.1648773,58752305480.89834,370245793488.3696,1.0,1.0,1.0,0.035547666666666665,5.566666666666667e-05,5.0,4.9670275480489225,4.9670275480489225,0.009901637222545785,0.009901637222545785,0.009901637222545785,0.00044434583333333334,4.978056573442131
3,3,90,58,44,41,1383,0,711270646.708746,56126008228.97107,363940685804.13214,1.0,1.0,1.0,0.0,5.7e-05,5.0,4.969538735983689,4.969538735983691,0.00914752673162459,0.00914752673162459,0.00914752673162459,0.0,4.981468994063483
3,4,30,39,44,51,2090,0,179752349.7580565,19828468740.16773,109610700891.08383,1.0,1.0,1.0,0.643438,5.725e-05,5.0,4.904818277310924,4.904818277310924,0.028583099906629317,0.028583099906629317,0.028583099906629317,0.021447933333333332,4.850390094953314
3,4,40,63,44,44,1972,0,224559763.72335124,24449751763.13194,136483788824.34035,1.0,1.0,1.0,2.3668695,5.525e-05,5.0,4.917636748120301,4.917636748120301,0.024733709273182955,0.024733709273182955,0.024733709273182955,0.059171737499999995,4.695881268912906
3,4,50,70,45,48,2064,0,256425471.623729,28442758057.59031,183207173423.78662,1.0,1.0,1.0,1.5854455,6e-05,5.0,4.935600188536953,4.935600188536953,0.019339282721635664,0.019339282721635664,0.019339282721635664,0.03170891,4.8247344608394505
3,4,60,70,45,48,1604,0,236657686.446964,30604282667.31545,187739972468.10498,1.0,1.0,1.0,2.0961144999999997,5.6500000000000005e-05,5.0,4.947695858828672,4.947695858828671,0.0157069493006993,0.0157069493006993,0.0157069493006993,0.034935241666666665,4.818137319181235
3,4,70,67,45,49,2329,0,386340244.12238926,42080544596.943405,265339861623.23108,1.0,1.0,1.0,4.194191249999999,5.6500000000000005e-05,5.0,4.95170955882353,4.951709558823529,0.014501633986928103,0.014501633986928103,0.014501633986928103,0.05991701785714286,4.713125106874416
3,4,80,69,45,49,1949,0,422408448.24558604,45620234118.809784,293364380039.8177,1.0,1.0,1.0,2.175322,5.6500000000000005e-05,5.0,4.960090103394876,4.960090103394876,0.011984953935472577,0.011984953935472577,0.011984953935472577,0.027191525,4.85887556958299
3,4,90,66,45,51,2275,0,537872287.8269715,54189225087.23001,343107937520.46716,1.0,1.0,1.0,2.7305497499999998,5.6000000000000006e-05,5.0,4.963434042801364,4.963434042801365,0.010980767927518401,0.010980767927518401,0.010980767927518401,0.030339441666666668,4.847349045746225
3,5,30,80,45,55,2232,0,138386366.0708136,14280335238.360401,81678358489.51987,1.0,1.0,1.0,4.7064942,5.8399999999999997e-05,5.0,4.877092234432235,4.877092234432235,0.0369092389092389,0.0369092389092389,0.0369092389092389,0.15688314,4.2513698094204315
3,5,40,66,45,52,2149,0,151445010.1147776,16309745475.488733,94495842683.36168,1.0,1.0,1.0,7.2711062,5.599999999999999e-05,5.0,4.903421057135008,4.903421057135008,0.02900268554504255,0.02900268554504255,0.02900268554504255,0.181777655,4.16013891509546
3,5,50,73,45,47,1658,0,179935529.9631342,21316152272.717297,133526979215.70915,1.0,1.0,1.0,6.8345842,4.9e-05,5.0,4.92645813503267,4.92645813503267,0.022084644134333576,0.022084644134333576,0.022084644134333576,0.136691684,4.367867855175468
3,5,60,73,45,49,1548,0,191997546.33827704,24207373140.07145,137176545568.66797,1.0,1.0,1.0,9.3217002,5.7799999999999995e-05,5.0,4.936245476190476,4.936245476190476,0.019145502645502646,0.019145502645502646,0.019145502645502646,0.15536166999999998,4.29342441921164
3,5,70,73,45,47,1716,0,243764295.3926998,27473573974.182426,162710703297.41605,1.0,1.0,1.0,14.051478800000002,5.72e-05,5.0,4.942293529139556,4.9422935291395556,0.01732927052866197,0.01732927052866197,0.01732927052866197,0.20073541142857146,4.101950559070348
3,5,80,76,45,53,1982,0,300144731.94443184,34616116030.87544,220579243503.55264,1.0,1.0,1.0,9.610136200000001,5.6800000000000005e-05,5.0,4.953834983005459,4.953834983005459,0.013863368466829173,0.013863368466829173,0.013863368466829173,0.12012670250000002,4.455498065684808
3,5,90,73,45,51,2118,0,334486307.03707755,39616879156.22511,260667408933.85294,1.0,1.0,1.0,14.983464399999999,5.7600000000000004e-05,5.0,4.956466677918732,4.956466677918732,0.01307306969407426,0.01307306969407426,0.01307306969407426,0.16648293777777778,4.257742621237101
3,6,30,86,45,49,2167,0,78302780.40546167,10182267410.204708,66937485724.44689,1.0,1.0,1.0,8.281317833333334,7.116666666666666e-05,5.0,4.85820054945055,4.85820054945055,0.04258241758241758,0.04258241758241758,0.04258241758241758,0.2760439277777778,3.7275828411416363
3,6,40,75,45,50,1876,0,93076229.575175,14015221292.512838,93128302374.80988,1.0,1.0,1.0,10.578307833333334,6.866666666666666e-05,5.0,4.895518175708699,4.895518175708701,0.03137592321060063,0.03137592321060063,0.03137592321060063,0.26445769583333334,3.7998161707520093
3,6,50,61,45,47,1869,0,146279335.2191495,16795187636.920053,96405694745.99268,1.0,1.0,1.0,16.951204833333332,6.783333333333333e-05,5.0,4.905346931706064,4.905346931706064,0.028424344833013565,0.028424344833013565,0.028424344833013565,0.33902409666666666,3.485084435678806
3,6,60,80,45,54,1905,0,178531032.28120866,20894822889.40568,134880159712.77641,1.0,1.0,1.0,15.232552,6.183333333333334e-05,5.0,4.929201901034492,4.929201901034492,0.021260690380032286,0.021260690380032286,0.021260690380032286,0.2538758666666666,3.8655677699303155
3,6,70,68,45,48,1575,0,165647077.13196367,20142545805.645916,120328837242.66321,1.0,1.0,1.0,22.809580166666667,6.500000000000001e-05,5.0,4.932352139721136,4.932352139721136,0.020314672756415412,0.020314672756415412,0.020314672756415412,0.3258511452380953,3.5579515446361163
3,6,80,72,45,42,1676,0,246989905.97349414,25640268707.492466,151632621607.58395,1.0,1.0,1.0,29.684744833333337,6.3e-05,5.0,4.936411715292177,4.936411715292177,0.019095580993340095,0.019095580993340095,0.019095580993340095,0.3710593104166666,3.3660019988026466
3,6,90,75,45,48,1991,0,249396161.00389984,32838018659.54463,217407832706.25937,1.0,1.0,1.0,25.956432000000003,5.816666666666667e-05,5.0,4.949591315262178,4.949591315262178,0.01513774316451129,0.01513774316451129,0.01513774316451129,0.28840479999999996,3.7293488947474756
3,7,30,70,45,46,2098,0,89931369.33205815,8409139245.222931,49645398488.280785,1.0,1.0,1.0,12.414753285714285,6.442857142857143e-05,5.0,4.825087470571753,4.825087470571753,0.05252628511358777,0.05252628511358777,0.05252628511358777,0.4138251095238096,3.1152749422484143
3,7,40,74,45,50,2182,0,117522735.29298115,12920703781.286146,77221772773.49954,1.0,1.0,1.0,14.291948857142858,5.657142857142857e-05,5.0,4.873993870059541,4.873993870059542,0.037839678660798404,0.037839678660798404,0.037839678660798404,0.3572987214285714,3.38773072307135
3,7,50,66,45,53,2035,0,116392147.83822857,14047167550.811232,81459371072.35237,1.0,1.0,1.0,20.762190714285712,6.685714285714285e-05,5.0,4.892821676265788,4.892821676265789,0.03218568280306678,0.03218568280306678,0.03218568280306678,0.4152438142857143,3.149824932933812
3,7,60,73,45,50,1768,0,121649005.40756543,16032140945.563034,102175158588.33353,1.0,1.0,1.0,22.506825428571428,6.285714285714286e-05,5.0,4.915348693437202,4.915348693437203,0.025420812781621206,0.025420812781621206,0.025420812781621206,0.3751137571428571,3.335924353820967
